CPANA.CSP28.g2842.t1	f875a3970297d9a948542c5898ee95f8	1144	Pfam	PF02170	PAZ domain	530	601	1.4E-9	T	22-10-2021	IPR003100	PAZ domain
CPANA.CSP28.g2842.t1	f875a3970297d9a948542c5898ee95f8	1144	Pfam	PF02171	Piwi domain	768	1088	1.2E-84	T	22-10-2021	IPR003165	Piwi domain
CPANA.CSP28.g13445.t1	ef22710aef979bf111fee1c9446734e0	1092	Pfam	PF02170	PAZ domain	443	560	1.9E-14	T	22-10-2021	IPR003100	PAZ domain
CPANA.CSP28.g13445.t1	ef22710aef979bf111fee1c9446734e0	1092	Pfam	PF02171	Piwi domain	713	1037	3.6E-76	T	22-10-2021	IPR003165	Piwi domain
CPANA.CSP28.g11409.t1	605a1857b2d664245404ee2a59b96670	1103	Pfam	PF02171	Piwi domain	727	1047	1.2E-80	T	22-10-2021	IPR003165	Piwi domain
CPANA.CSP28.g11409.t1	605a1857b2d664245404ee2a59b96670	1103	Pfam	PF02170	PAZ domain	489	563	4.1E-10	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g381.t1	6e3cbe026a67ee68e7e4932d6c564935	812	Pfam	PF02171	Piwi domain	480	774	5.8E-49	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g15904.t1	d0454dedf040cac967f760c2f8ef676c	784	Pfam	PF02170	PAZ domain	199	313	2.6E-19	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g15904.t1	d0454dedf040cac967f760c2f8ef676c	784	Pfam	PF02171	Piwi domain	463	769	1.3E-77	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g2620.t1	333745e2cd31b4dabb30f3354cbb7d8f	980	Pfam	PF02170	PAZ domain	386	479	1.9E-12	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g2620.t1	333745e2cd31b4dabb30f3354cbb7d8f	980	Pfam	PF02171	Piwi domain	622	934	2.6E-56	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g4955.t1	0408a792be021bef6a85f6c77092be52	898	Pfam	PF02171	Piwi domain	526	863	1.9E-58	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g1284.t1	1562f8607c03e32b6a0cca4403b256ce	916	Pfam	PF02171	Piwi domain	578	878	8.6E-69	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g1284.t1	1562f8607c03e32b6a0cca4403b256ce	916	Pfam	PF02170	PAZ domain	329	425	5.7E-10	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g3748.t1	501c2102c0c815d532dfd17f4b76e6c0	871	Pfam	PF02171	Piwi domain	554	840	2.2E-49	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g3748.t1	501c2102c0c815d532dfd17f4b76e6c0	871	Pfam	PF02170	PAZ domain	288	405	3.1E-8	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g2576.t1	c3ebff869348420db388fed4814dd3e0	868	Pfam	PF02170	PAZ domain	286	397	1.9E-8	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g2576.t1	c3ebff869348420db388fed4814dd3e0	868	Pfam	PF02171	Piwi domain	553	835	7.5E-51	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g7887.t1	cc57d1a31f9f00d65e0766701fc64e29	963	Pfam	PF16487	Mid domain of argonaute	534	615	2.8E-30	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CPARV.CSP21.g7887.t1	cc57d1a31f9f00d65e0766701fc64e29	963	Pfam	PF02170	PAZ domain	350	468	1.0E-25	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g7887.t1	cc57d1a31f9f00d65e0766701fc64e29	963	Pfam	PF16488	Argonaute linker 2 domain	478	524	5.3E-13	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPARV.CSP21.g7887.t1	cc57d1a31f9f00d65e0766701fc64e29	963	Pfam	PF02171	Piwi domain	622	921	2.5E-116	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g7887.t1	cc57d1a31f9f00d65e0766701fc64e29	963	Pfam	PF08699	Argonaute linker 1 domain	268	329	7.3E-22	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPARV.CSP21.g7887.t1	cc57d1a31f9f00d65e0766701fc64e29	963	Pfam	PF16486	N-terminal domain of argonaute	128	258	2.9E-28	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPARV.CSP21.g6696.t1	3d441d607b5ba7359b29930240311b02	947	Pfam	PF02170	PAZ domain	322	425	3.2E-12	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g6696.t1	3d441d607b5ba7359b29930240311b02	947	Pfam	PF02171	Piwi domain	582	901	1.1E-55	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g9355.t1	519d7d1a9ff10e383d3dabe261a081dd	1044	Pfam	PF16488	Argonaute linker 2 domain	517	563	7.6E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPARV.CSP21.g9355.t1	519d7d1a9ff10e383d3dabe261a081dd	1044	Pfam	PF08699	Argonaute linker 1 domain	270	309	2.5E-9	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPARV.CSP21.g9355.t1	519d7d1a9ff10e383d3dabe261a081dd	1044	Pfam	PF02171	Piwi domain	665	971	2.5E-109	T	22-10-2021	IPR003165	Piwi domain
CPARV.CSP21.g9355.t1	519d7d1a9ff10e383d3dabe261a081dd	1044	Pfam	PF02170	PAZ domain	391	506	1.3E-12	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g9355.t1	519d7d1a9ff10e383d3dabe261a081dd	1044	Pfam	PF16486	N-terminal domain of argonaute	100	238	5.0E-12	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPARV.CSP21.g3557.t1	bbdabd5f25097426322c23fad3ad71a0	927	Pfam	PF16486	N-terminal domain of argonaute	105	236	2.4E-13	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPARV.CSP21.g3557.t1	bbdabd5f25097426322c23fad3ad71a0	927	Pfam	PF08699	Argonaute linker 1 domain	249	309	2.9E-12	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPARV.CSP21.g3557.t1	bbdabd5f25097426322c23fad3ad71a0	927	Pfam	PF16488	Argonaute linker 2 domain	458	504	2.2E-11	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPARV.CSP21.g3557.t1	bbdabd5f25097426322c23fad3ad71a0	927	Pfam	PF16487	Mid domain of argonaute	515	593	6.5E-19	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CPARV.CSP21.g3557.t1	bbdabd5f25097426322c23fad3ad71a0	927	Pfam	PF02170	PAZ domain	332	447	3.4E-18	T	22-10-2021	IPR003100	PAZ domain
CPARV.CSP21.g3557.t1	bbdabd5f25097426322c23fad3ad71a0	927	Pfam	PF02171	Piwi domain	602	899	3.1E-79	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g2675.t1	4a23a2330af531ec45fd4b1bf6b18f73	1850	Pfam	PF18428	BRCA1 C Terminus (BRCT) domain	841	918	3.5E-14	T	22-10-2021	-	-
CPLIC.g2675.t1	4a23a2330af531ec45fd4b1bf6b18f73	1850	Pfam	PF02171	Piwi domain	1536	1817	2.6E-49	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g2675.t1	4a23a2330af531ec45fd4b1bf6b18f73	1850	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	718	782	1.4E-5	T	22-10-2021	IPR001357	BRCT domain
CPLIC.g6221.t1	a618239a8b519b39a10ceab8e5579899	979	Pfam	PF16486	N-terminal domain of argonaute	141	271	3.9E-24	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPLIC.g6221.t1	a618239a8b519b39a10ceab8e5579899	979	Pfam	PF08699	Argonaute linker 1 domain	281	345	1.6E-21	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPLIC.g6221.t1	a618239a8b519b39a10ceab8e5579899	979	Pfam	PF16487	Mid domain of argonaute	550	631	2.9E-31	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CPLIC.g6221.t1	a618239a8b519b39a10ceab8e5579899	979	Pfam	PF16488	Argonaute linker 2 domain	494	540	1.8E-12	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPLIC.g6221.t1	a618239a8b519b39a10ceab8e5579899	979	Pfam	PF02171	Piwi domain	638	937	7.4E-116	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g6221.t1	a618239a8b519b39a10ceab8e5579899	979	Pfam	PF02170	PAZ domain	366	484	1.3E-24	T	22-10-2021	IPR003100	PAZ domain
CPLIC.g6876.t1	b52cf21632411d26a8a46b0306567a1b	1037	Pfam	PF02171	Piwi domain	666	993	1.8E-58	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g2908.t1	62c8eaa2d7b0dd2e15723fa2f75e1240	928	Pfam	PF02171	Piwi domain	566	893	1.1E-62	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g2568.t1	b97c20b2483184891a3495775ff23a03	870	Pfam	PF02171	Piwi domain	508	829	2.0E-49	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g9864.t1	21f56fc9caf9d8c9b415572199e6d544	870	Pfam	PF02171	Piwi domain	508	829	1.6E-48	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g8573.t1	d0c13000fc2ae60b9943d331a5f12bae	888	Pfam	PF02171	Piwi domain	561	851	1.8E-53	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g8573.t1	d0c13000fc2ae60b9943d331a5f12bae	888	Pfam	PF16486	N-terminal domain of argonaute	34	194	1.4E-7	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPLIC.g13443.t1	bdaaa1b97eb095bdc930051aebb0472c	880	Pfam	PF02171	Piwi domain	542	840	1.5E-51	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g2339.t1	5a9b0bad25d82349123c0f6dd5b3d422	516	Pfam	PF02171	Piwi domain	190	490	1.1E-74	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g2339.t1	5a9b0bad25d82349123c0f6dd5b3d422	516	Pfam	PF16487	Mid domain of argonaute	104	183	3.9E-24	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CPLIC.g2339.t1	5a9b0bad25d82349123c0f6dd5b3d422	516	Pfam	PF16488	Argonaute linker 2 domain	44	90	6.0E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPLIC.g1815.t1	7fa79074713a44b681eb3911f57e5e44	890	Pfam	PF02171	Piwi domain	552	852	4.2E-56	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g8678.t1	ee429158211851b3fa5a2aa47bc28346	935	Pfam	PF02171	Piwi domain	586	894	1.8E-72	T	22-10-2021	IPR003165	Piwi domain
CPLIC.g8678.t1	ee429158211851b3fa5a2aa47bc28346	935	Pfam	PF02170	PAZ domain	328	435	9.4E-17	T	22-10-2021	IPR003100	PAZ domain
CPLIC.g6892.t1	436ba41492c3fdcc98463fbf401899a3	1034	Pfam	PF16488	Argonaute linker 2 domain	511	557	7.3E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPLIC.g6892.t1	436ba41492c3fdcc98463fbf401899a3	1034	Pfam	PF02170	PAZ domain	386	500	1.7E-11	T	22-10-2021	IPR003100	PAZ domain
CPLIC.g6892.t1	436ba41492c3fdcc98463fbf401899a3	1034	Pfam	PF16486	N-terminal domain of argonaute	96	234	2.0E-13	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPLIC.g6892.t1	436ba41492c3fdcc98463fbf401899a3	1034	Pfam	PF08699	Argonaute linker 1 domain	266	305	3.7E-9	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPLIC.g6892.t1	436ba41492c3fdcc98463fbf401899a3	1034	Pfam	PF02171	Piwi domain	659	965	1.4E-111	T	22-10-2021	IPR003165	Piwi domain
CPORT.g6938.t1	7be5d33e6e5f75c8d82493e5e55756c9	1053	Pfam	PF02171	Piwi domain	676	1005	6.6E-73	T	22-10-2021	IPR003165	Piwi domain
CPORT.g15879.t1	7cff47ec12b970e6083dbf3de9b96119	525	Pfam	PF02171	Piwi domain	172	491	1.0E-30	T	22-10-2021	IPR003165	Piwi domain
CPORT.g4797.t1	1cbcdf71c703034fddf724ea28b3dc10	963	Pfam	PF02170	PAZ domain	331	451	8.5E-23	T	22-10-2021	IPR003100	PAZ domain
CPORT.g4797.t1	1cbcdf71c703034fddf724ea28b3dc10	963	Pfam	PF02171	Piwi domain	601	923	6.4E-78	T	22-10-2021	IPR003165	Piwi domain
CPORT.g17120.t2	7489895874f47cf80d17ef2fb55ee496	931	Pfam	PF02170	PAZ domain	362	428	2.0E-7	T	22-10-2021	IPR003100	PAZ domain
CPORT.g17120.t2	7489895874f47cf80d17ef2fb55ee496	931	Pfam	PF02171	Piwi domain	580	884	1.2E-61	T	22-10-2021	IPR003165	Piwi domain
CPORT.g9442.t1	33d1ba631a2a9ad756088e9ecb57a8e3	1155	Pfam	PF02170	PAZ domain	493	607	1.2E-12	T	22-10-2021	IPR003100	PAZ domain
CPORT.g9442.t1	33d1ba631a2a9ad756088e9ecb57a8e3	1155	Pfam	PF02171	Piwi domain	774	1108	6.8E-73	T	22-10-2021	IPR003165	Piwi domain
CPORT.g20764.t1	2636684dbbd9663cc24148ecad833564	1159	Pfam	PF02171	Piwi domain	811	1115	1.7E-70	T	22-10-2021	IPR003165	Piwi domain
CPORT.g20764.t1	2636684dbbd9663cc24148ecad833564	1159	Pfam	PF02170	PAZ domain	485	582	6.2E-9	T	22-10-2021	IPR003100	PAZ domain
CPORT.g20723.t1	943943751b995d3aeee5c4504c659c52	633	Pfam	PF02170	PAZ domain	19	112	2.1E-11	T	22-10-2021	IPR003100	PAZ domain
CPORT.g20723.t1	943943751b995d3aeee5c4504c659c52	633	Pfam	PF02171	Piwi domain	427	585	4.6E-40	T	22-10-2021	IPR003165	Piwi domain
CPORT.g15873.t1	071babfd836cbd02710d84197d17a64d	944	Pfam	PF02171	Piwi domain	589	906	3.5E-73	T	22-10-2021	IPR003165	Piwi domain
CPORT.g15873.t1	071babfd836cbd02710d84197d17a64d	944	Pfam	PF02170	PAZ domain	335	431	8.3E-16	T	22-10-2021	IPR003100	PAZ domain
CPORT.g15874.t1	a4d7e1197cfd50d4f0975abb5deeb54e	937	Pfam	PF02170	PAZ domain	324	419	2.6E-14	T	22-10-2021	IPR003100	PAZ domain
CPORT.g15874.t1	a4d7e1197cfd50d4f0975abb5deeb54e	937	Pfam	PF02171	Piwi domain	577	894	4.1E-74	T	22-10-2021	IPR003165	Piwi domain
CPORT.g4464.t1	394f26680e6588c4c9622f974366da74	825	Pfam	PF02171	Piwi domain	500	810	3.8E-78	T	22-10-2021	IPR003165	Piwi domain
CPORT.g4464.t1	394f26680e6588c4c9622f974366da74	825	Pfam	PF02170	PAZ domain	219	351	9.1E-25	T	22-10-2021	IPR003100	PAZ domain
CPORT.g13829.t1	2ce47676a54c5ce745f4006d113734b6	1043	Pfam	PF02171	Piwi domain	659	995	3.8E-71	T	22-10-2021	IPR003165	Piwi domain
CPORT.g13829.t1	2ce47676a54c5ce745f4006d113734b6	1043	Pfam	PF02170	PAZ domain	395	492	2.7E-11	T	22-10-2021	IPR003100	PAZ domain
CPORT.g4573.t1	49726ebde8cddad33a86428b02b58fb8	1131	Pfam	PF02171	Piwi domain	771	1095	4.7E-53	T	22-10-2021	IPR003165	Piwi domain
CPORT.g4547.t1	b444b056cd019572a321818f2c0c3432	871	Pfam	PF02171	Piwi domain	506	833	3.8E-71	T	22-10-2021	IPR003165	Piwi domain
CPORT.g4547.t1	b444b056cd019572a321818f2c0c3432	871	Pfam	PF02170	PAZ domain	243	349	8.6E-17	T	22-10-2021	IPR003100	PAZ domain
CPORT.g16216.t1	48038b3c9414c08689b925abe8e49034	906	Pfam	PF16486	N-terminal domain of argonaute	88	213	1.3E-11	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPORT.g16216.t1	48038b3c9414c08689b925abe8e49034	906	Pfam	PF02170	PAZ domain	311	424	1.9E-22	T	22-10-2021	IPR003100	PAZ domain
CPORT.g16216.t1	48038b3c9414c08689b925abe8e49034	906	Pfam	PF08699	Argonaute linker 1 domain	226	287	1.4E-13	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPORT.g16216.t1	48038b3c9414c08689b925abe8e49034	906	Pfam	PF02171	Piwi domain	581	880	1.3E-76	T	22-10-2021	IPR003165	Piwi domain
CPORT.g16216.t1	48038b3c9414c08689b925abe8e49034	906	Pfam	PF16488	Argonaute linker 2 domain	434	480	9.9E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPORT.g16216.t1	48038b3c9414c08689b925abe8e49034	906	Pfam	PF16487	Mid domain of argonaute	494	566	9.0E-23	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CPORT.g20259.t1	77d4e92cd53a99b44ac119e370079fd7	957	Pfam	PF02171	Piwi domain	578	924	1.6E-61	T	22-10-2021	IPR003165	Piwi domain
CPORT.g10065.t1	b932091a44e4278efd95f028691990c2	871	Pfam	PF02171	Piwi domain	517	833	6.4E-48	T	22-10-2021	IPR003165	Piwi domain
CPORT.g21387.t1	2757d889b2c34ee0a8f0afdd8ed9493c	1047	Pfam	PF02170	PAZ domain	363	481	2.5E-25	T	22-10-2021	IPR003100	PAZ domain
CPORT.g21387.t1	2757d889b2c34ee0a8f0afdd8ed9493c	1047	Pfam	PF16488	Argonaute linker 2 domain	491	537	4.1E-13	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPORT.g21387.t1	2757d889b2c34ee0a8f0afdd8ed9493c	1047	Pfam	PF16487	Mid domain of argonaute	547	628	1.7E-31	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CPORT.g21387.t1	2757d889b2c34ee0a8f0afdd8ed9493c	1047	Pfam	PF16486	N-terminal domain of argonaute	138	268	5.9E-25	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPORT.g21387.t1	2757d889b2c34ee0a8f0afdd8ed9493c	1047	Pfam	PF02171	Piwi domain	635	934	4.9E-116	T	22-10-2021	IPR003165	Piwi domain
CPORT.g21387.t1	2757d889b2c34ee0a8f0afdd8ed9493c	1047	Pfam	PF08699	Argonaute linker 1 domain	278	342	1.6E-21	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPORT.g4577.t1	19d77ec79d142f44dc17931f57c82fe1	1193	Pfam	PF02171	Piwi domain	836	1151	1.2E-61	T	22-10-2021	IPR003165	Piwi domain
CPORT.g4577.t1	19d77ec79d142f44dc17931f57c82fe1	1193	Pfam	PF16486	N-terminal domain of argonaute	300	405	1.4E-7	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPORT.g640.t1	b0f919f9c0ccc9a21f0b1dfd0683f2aa	1021	Pfam	PF02171	Piwi domain	651	957	2.1E-111	T	22-10-2021	IPR003165	Piwi domain
CPORT.g640.t1	b0f919f9c0ccc9a21f0b1dfd0683f2aa	1021	Pfam	PF16487	Mid domain of argonaute	562	638	1.6E-6	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CPORT.g640.t1	b0f919f9c0ccc9a21f0b1dfd0683f2aa	1021	Pfam	PF02170	PAZ domain	378	492	3.5E-13	T	22-10-2021	IPR003100	PAZ domain
CPORT.g640.t1	b0f919f9c0ccc9a21f0b1dfd0683f2aa	1021	Pfam	PF08699	Argonaute linker 1 domain	257	298	1.0E-9	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CPORT.g640.t1	b0f919f9c0ccc9a21f0b1dfd0683f2aa	1021	Pfam	PF16486	N-terminal domain of argonaute	89	227	1.4E-13	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CPORT.g640.t1	b0f919f9c0ccc9a21f0b1dfd0683f2aa	1021	Pfam	PF16488	Argonaute linker 2 domain	503	549	3.5E-9	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CPORT.g20957.t1	30cac60cc67896fde8274ac30ff31be5	914	Pfam	PF02170	PAZ domain	299	411	3.1E-13	T	22-10-2021	IPR003100	PAZ domain
CPORT.g20957.t1	30cac60cc67896fde8274ac30ff31be5	914	Pfam	PF02171	Piwi domain	567	875	1.2E-65	T	22-10-2021	IPR003165	Piwi domain
CPORT.g7379.t1	2a927e18af1180eb20bb9521ff6c1aa5	1305	Pfam	PF02171	Piwi domain	939	1266	7.0E-55	T	22-10-2021	IPR003165	Piwi domain
CPORT.g7379.t1	2a927e18af1180eb20bb9521ff6c1aa5	1305	Pfam	PF02170	PAZ domain	671	774	2.9E-7	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g8540.t1	77dc631c9fe5d9dd88e9f5009954da2d	894	Pfam	PF02170	PAZ domain	281	389	1.6E-8	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g8540.t1	77dc631c9fe5d9dd88e9f5009954da2d	894	Pfam	PF02171	Piwi domain	545	854	1.7E-61	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g14759.t1	07b6932378020f80484dd215ddf3b4ed	902	Pfam	PF02170	PAZ domain	283	389	2.0E-8	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g14759.t1	07b6932378020f80484dd215ddf3b4ed	902	Pfam	PF02171	Piwi domain	550	859	7.8E-51	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g14785.t1	31bf88933e44d252aae2d6c931b62679	986	Pfam	PF02171	Piwi domain	635	943	4.3E-60	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g4808.t1	08f1a9d15b4dffa6f20d7d8c879c7f50	1369	Pfam	PF02171	Piwi domain	994	1322	7.2E-69	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g4808.t1	08f1a9d15b4dffa6f20d7d8c879c7f50	1369	Pfam	PF02170	PAZ domain	720	827	1.8E-10	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g7824.t1	565c4071e3fd3594332195220f0db976	1095	Pfam	PF02171	Piwi domain	720	1047	3.0E-72	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g7824.t1	565c4071e3fd3594332195220f0db976	1095	Pfam	PF02170	PAZ domain	447	552	6.4E-11	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g13799.t1	10e63b14b029507054041d36f9ec9d8e	898	Pfam	PF02171	Piwi domain	546	854	4.5E-24	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g9520.t1	5b8c3aded7aa4f28670008c239692882	905	Pfam	PF08699	Argonaute linker 1 domain	226	284	7.0E-13	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CQUIO.CSP38.g9520.t1	5b8c3aded7aa4f28670008c239692882	905	Pfam	PF16486	N-terminal domain of argonaute	88	213	3.5E-10	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CQUIO.CSP38.g9520.t1	5b8c3aded7aa4f28670008c239692882	905	Pfam	PF16488	Argonaute linker 2 domain	431	477	1.5E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CQUIO.CSP38.g9520.t1	5b8c3aded7aa4f28670008c239692882	905	Pfam	PF02170	PAZ domain	306	421	1.3E-21	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g9520.t1	5b8c3aded7aa4f28670008c239692882	905	Pfam	PF16487	Mid domain of argonaute	491	569	3.3E-23	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CQUIO.CSP38.g9520.t1	5b8c3aded7aa4f28670008c239692882	905	Pfam	PF02171	Piwi domain	576	879	3.0E-79	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g7398.t1	89113e36f41916f023adcab767ec69fc	1011	Pfam	PF02170	PAZ domain	358	461	3.9E-16	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g7398.t1	89113e36f41916f023adcab767ec69fc	1011	Pfam	PF02171	Piwi domain	631	958	5.8E-75	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g18576.t1	70bd4c2a6899892282f798778b887a27	980	Pfam	PF02170	PAZ domain	354	456	1.4E-15	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g18576.t1	70bd4c2a6899892282f798778b887a27	980	Pfam	PF02171	Piwi domain	613	938	8.1E-69	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g6226.t1	f34b7020a296f37ddf85ff175576c53e	876	Pfam	PF02171	Piwi domain	522	840	4.3E-46	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g13308.t1	83048bf34a93ae12270dea35f36f0c79	1063	Pfam	PF16486	N-terminal domain of argonaute	99	237	3.5E-14	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CQUIO.CSP38.g13308.t1	83048bf34a93ae12270dea35f36f0c79	1063	Pfam	PF02170	PAZ domain	409	523	7.4E-13	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g13308.t1	83048bf34a93ae12270dea35f36f0c79	1063	Pfam	PF08699	Argonaute linker 1 domain	267	308	1.3E-9	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CQUIO.CSP38.g13308.t1	83048bf34a93ae12270dea35f36f0c79	1063	Pfam	PF16488	Argonaute linker 2 domain	534	580	1.3E-8	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CQUIO.CSP38.g13308.t1	83048bf34a93ae12270dea35f36f0c79	1063	Pfam	PF02171	Piwi domain	683	989	4.5E-111	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g22073.t1	33ad3149ff4f5babda98e1088c0965e8	815	Pfam	PF02171	Piwi domain	494	800	9.8E-76	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g22073.t1	33ad3149ff4f5babda98e1088c0965e8	815	Pfam	PF02170	PAZ domain	227	348	1.1E-24	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g11544.t1	6f56291b62ae5da4d3dc6de9f949780d	580	Pfam	PF16486	N-terminal domain of argonaute	340	492	2.9E-8	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CQUIO.CSP38.g19566.t1	5b50142bc1aac90e13840331a0228f43	936	Pfam	PF02171	Piwi domain	591	896	2.6E-77	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g19566.t1	5b50142bc1aac90e13840331a0228f43	936	Pfam	PF02170	PAZ domain	337	439	4.8E-15	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g5091.t1	efbc531a685e2416ab126cdcb2d1db08	1311	Pfam	PF03690	Uncharacterised protein family (UPF0160)	971	1292	2.4E-128	T	22-10-2021	IPR003226	Metal-dependent protein hydrolase
CQUIO.CSP38.g5091.t1	efbc531a685e2416ab126cdcb2d1db08	1311	Pfam	PF02171	Piwi domain	578	926	5.6E-58	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g14784.t1	c9121d64b25d20d92011f53ed8b9ff6b	996	Pfam	PF02171	Piwi domain	649	953	2.2E-69	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g14870.t1	55f9576c4ba0a03390ac3e502af0a889	869	Pfam	PF02171	Piwi domain	647	859	3.2E-37	T	22-10-2021	IPR003165	Piwi domain
CQUIO.CSP38.g14870.t1	55f9576c4ba0a03390ac3e502af0a889	869	Pfam	PF02170	PAZ domain	318	431	3.7E-7	T	22-10-2021	IPR003100	PAZ domain
CQUIO.CSP38.g16486.t1	88fc33326a318fff7805d550f9694371	996	Pfam	PF16488	Argonaute linker 2 domain	511	557	3.7E-13	T	22-10-2021	IPR032472	Argonaute linker 2 domain
